time[sec],yaw,pitch,roll,x,y,z,acc_x,acc_y,acc_z,omega_x,omega_y,omega_z
5.8100000000000005,0.0,0.0,0.0,8.090040363558604,0.0,0.0,0.4799607602707776,0.0,0.0,0.0,0.0,0.0
5.815,0.0,0.0,0.0,9.013341837109897,0.0,0.0,0.48928326635680097,0.0,0.0,0.0,0.0,0.0
5.82,0.0,0.0,0.0,8.470304146776686,0.0,0.0,0.5079616831723516,0.0,0.0,0.0,0.0,0.0
5.825,0.0,0.0,0.0,8.144711941716285,0.0,0.0,0.4980762471465786,0.0,0.0,0.0,0.0,0.0
5.83,0.0,0.0,0.0,8.508611005201264,0.0,0.0,0.4910081835448652,0.0,0.0,0.0,0.0,0.0
5.835,0.0,0.0,0.0,8.084272879215993,0.0,0.0,0.4974775201415329,0.0,0.0,0.0,0.0,0.0
5.84,0.0,0.0,0.0,8.988367964988665,0.0,0.0,0.4845444262601609,0.0,0.0,0.0,0.0,0.0
5.845,0.0,0.0,0.0,8.55712904134488,0.0,0.0,0.4931039084564482,0.0,0.0,0.0,0.0,0.0
5.8500000000000005,0.0,0.0,0.0,9.076037967261096,0.0,0.0,0.49884964684660327,0.0,0.0,0.0,0.0,0.0
5.855,0.0,0.0,0.0,8.80100624433823,0.0,0.0,0.4818812207236908,0.0,0.0,0.0,0.0,0.0
5.86,0.0,0.0,0.0,9.02257320781717,0.0,0.0,0.5007888573162,0.0,0.0,0.0,0.0,0.0
5.865,0.0,0.0,0.0,8.455352784651359,0.0,0.0,0.5136582668409335,0.0,0.0,0.0,0.0,0.0
5.87,0.0,0.0,0.0,8.657240771936852,0.0,0.0,0.5150574556373347,0.0,0.0,0.0,0.0,0.0
5.875,0.0,0.0,0.0,8.402720408217984,0.0,0.0,0.49522316741071587,0.0,0.0,0.0,0.0,0.0
5.88,0.0,0.0,0.0,8.007590732308254,0.0,0.0,0.48491305507801274,0.0,0.0,0.0,0.0,0.0
5.885,0.0,0.0,0.0,8.410069824102841,0.0,0.0,0.4994861099153559,0.0,0.0,0.0,0.0,0.0
5.89,0.0,0.0,0.0,8.546440016910656,0.0,0.0,0.502031093979298,0.0,0.0,0.0,0.0,0.0
5.8950000000000005,0.0,0.0,0.0,8.58025582380425,0.0,0.0,0.5076445025082468,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.0,8.55720453038386,0.0,0.0,0.5028621595432363,0.0,0.0,0.0,0.0,0.0
5.905,0.0,0.0,0.0,8.687037036420486,0.0,0.0,0.5088380854880408,0.0,0.0,0.0,0.0,0.0
5.91,0.0,0.0,0.0,8.998221429075981,0.0,0.0,0.5044768109948485,0.0,0.0,0.0,0.0,0.0
5.915,0.0,0.0,0.0,8.629402528124983,0.0,0.0,0.5202637634140632,0.0,0.0,0.0,0.0,0.0
5.92,0.0,0.0,0.0,8.857730475907665,0.0,0.0,0.5074206659527847,0.0,0.0,0.0,0.0,0.0
5.925,0.0,0.0,0.0,8.458200707124181,0.0,0.0,0.49757735942317494,0.0,0.0,0.0,0.0,0.0
5.93,0.0,0.0,0.0,8.410321650788905,0.0,0.0,0.5137809946592419,0.0,0.0,0.0,0.0,0.0
5.9350000000000005,0.0,0.0,0.0,7.9999519429370665,0.0,0.0,0.4949755155496156,0.0,0.0,0.0,0.0,0.0
5.94,0.0,0.0,0.0,8.430154620513367,0.0,0.0,0.4734169421120339,0.0,0.0,0.0,0.0,0.0
5.945,0.0,0.0,0.0,9.269842306496864,0.0,0.0,0.5086087165845661,0.0,0.0,0.0,0.0,0.0
5.95,0.0,0.0,0.0,8.866346363292626,0.0,0.0,0.4933310288735537,0.0,0.0,0.0,0.0,0.0
5.955,0.0,0.0,0.0,9.809166775286785,0.0,0.0,0.5096957179001689,0.0,0.0,0.0,0.0,0.0
5.96,0.0,0.0,0.0,9.359807900595216,0.0,0.0,0.49737646144544123,0.0,0.0,0.0,0.0,0.0
5.965,0.0,0.0,0.0,8.426487772609141,0.0,0.0,0.5093466907825521,0.0,0.0,0.0,0.0,0.0
5.97,0.0,0.0,0.0,9.073565038051843,0.0,0.0,0.4803851599601331,0.0,0.0,0.0,0.0,0.0
5.9750000000000005,0.0,0.0,0.0,9.369666087399427,0.0,0.0,0.501654869557319,0.0,0.0,0.0,0.0,0.0
5.98,0.0,0.0,0.0,8.697374055538383,0.0,0.0,0.5097998611069231,0.0,0.0,0.0,0.0,0.0
5.985,0.0,0.0,0.0,9.322325593249364,0.0,0.0,0.49364757984894597,0.0,0.0,0.0,0.0,0.0
5.99,0.0,0.0,0.0,8.90447154801075,0.0,0.0,0.4937400619301944,0.0,0.0,0.0,0.0,0.0
5.995,0.0,0.0,0.0,8.747844564137628,0.0,0.0,0.5052146166497256,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,9.635043950492268,0.0,0.0,0.511438955283452,0.0,0.0,0.0,0.0,0.0
6.005,0.0,0.0,0.0,8.736034608235576,0.0,0.0,0.49796395572521884,0.0,0.0,0.0,0.0,0.0
6.01,0.0,0.0,0.0,9.405546183813222,0.0,0.0,0.4867993757465003,0.0,0.0,0.0,0.0,0.0
6.015000000000001,0.0,0.0,0.0,9.01256688079578,0.0,0.0,0.49115460978816533,0.0,0.0,0.0,0.0,0.0
6.0200000000000005,0.0,0.0,0.0,8.804904417139161,0.0,0.0,0.5058517086610385,0.0,0.0,0.0,0.0,0.0
6.025,0.0,0.0,0.0,8.805791663542474,0.0,0.0,0.5029764767745429,0.0,0.0,0.0,0.0,0.0
6.03,0.0,0.0,0.0,8.696872522334225,0.0,0.0,0.4988738477852526,0.0,0.0,0.0,0.0,0.0
6.035,0.0,0.0,0.0,9.321457523689974,0.0,0.0,0.49764140255911427,0.0,0.0,0.0,0.0,0.0
6.04,0.0,0.0,0.0,8.5320925118736,0.0,0.0,0.5077325099837932,0.0,0.0,0.0,0.0,0.0
6.045,0.0,0.0,0.0,9.148546891766845,0.0,0.0,0.4871189618418784,0.0,0.0,0.0,0.0,0.0
6.05,0.0,0.0,0.0,9.060733182051177,0.0,0.0,0.4874469250503322,0.0,0.0,0.0,0.0,0.0
6.055,0.0,0.0,0.0,9.367255052094112,0.0,0.0,0.5039229710602057,0.0,0.0,0.0,0.0,0.0
6.0600000000000005,0.0,0.0,0.0,9.25167300186181,0.0,0.0,0.5187689431637355,0.0,0.0,0.0,0.0,0.0
6.065,0.0,0.0,0.0,8.739883885561769,0.0,0.0,0.492937807658046,0.0,0.0,0.0,0.0,0.0
6.07,0.0,0.0,0.0,9.120590028033845,0.0,0.0,0.48952021984877536,0.0,0.0,0.0,0.0,0.0
6.075,0.0,0.0,0.0,9.123491506430739,0.0,0.0,0.5095102068307164,0.0,0.0,0.0,0.0,0.0
6.08,0.0,0.0,0.0,8.610436636229933,0.0,0.0,0.5012624218959745,0.0,0.0,0.0,0.0,0.0
6.085,0.0,0.0,0.0,8.605152046349607,0.0,0.0,0.4886372835743861,0.0,0.0,0.0,0.0,0.0
6.09,0.0,0.0,0.0,9.306033008471765,0.0,0.0,0.4967517303244855,0.0,0.0,0.0,0.0,0.0
6.095,0.0,0.0,0.0,9.532404070753772,0.0,0.0,0.5069303084221727,0.0,0.0,0.0,0.0,0.0
6.1000000000000005,0.0,0.0,0.0,9.090551123576088,0.0,0.0,0.4942401651934554,0.0,0.0,0.0,0.0,0.0
6.105,0.0,0.0,0.0,9.369977396666286,0.0,0.0,0.4854501355015476,0.0,0.0,0.0,0.0,0.0
6.11,0.0,0.0,0.0,9.492892220597573,0.0,0.0,0.5016465421500097,0.0,0.0,0.0,0.0,0.0
6.115,0.0,0.0,0.0,9.228362023220024,0.0,0.0,0.4946801116329936,0.0,0.0,0.0,0.0,0.0
6.12,0.0,0.0,0.0,9.390046338394436,0.0,0.0,0.5102512494580588,0.0,0.0,0.0,0.0,0.0
6.125,0.0,0.0,0.0,9.192614209589737,0.0,0.0,0.5102342370017519,0.0,0.0,0.0,0.0,0.0
6.13,0.0,0.0,0.0,9.151618204663132,0.0,0.0,0.4816152256089323,0.0,0.0,0.0,0.0,0.0
6.135,0.0,0.0,0.0,9.12023864502008,0.0,0.0,0.4968043099381427,0.0,0.0,0.0,0.0,0.0
6.140000000000001,0.0,0.0,0.0,9.230142071179419,0.0,0.0,0.5029347246171934,0.0,0.0,0.0,0.0,0.0
6.1450000000000005,0.0,0.0,0.0,9.521796411096835,0.0,0.0,0.5025266594579374,0.0,0.0,0.0,0.0,0.0
6.15,0.0,0.0,0.0,8.965260180486265,0.0,0.0,0.5126543806192089,0.0,0.0,0.0,0.0,0.0
6.155,0.0,0.0,0.0,9.735870632362769,0.0,0.0,0.500032959388589,0.0,0.0,0.0,0.0,0.0
6.16,0.0,0.0,0.0,9.212560999134062,0.0,0.0,0.4975132140032593,0.0,0.0,0.0,0.0,0.0
6.165,0.0,0.0,0.0,9.933395799412908,0.0,0.0,0.5003470970657558,0.0,0.0,0.0,0.0,0.0
6.17,0.0,0.0,0.0,9.624435630812254,0.0,0.0,0.49754340983392237,0.0,0.0,0.0,0.0,0.0
6.175,0.0,0.0,0.0,9.378354062869667,0.0,0.0,0.5151279809719669,0.0,0.0,0.0,0.0,0.0
6.18,0.0,0.0,0.0,9.119445180027494,0.0,0.0,0.4969956568364154,0.0,0.0,0.0,0.0,0.0
6.1850000000000005,0.0,0.0,0.0,9.993670687687617,0.0,0.0,0.48948318314505185,0.0,0.0,0.0,0.0,0.0
6.19,0.0,0.0,0.0,9.934867690235764,0.0,0.0,0.5106961973732878,0.0,0.0,0.0,0.0,0.0
6.195,0.0,0.0,0.0,9.957479526424573,0.0,0.0,0.49422172993316504,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.0,9.287339702490963,0.0,0.0,0.5026275754062384,0.0,0.0,0.0,0.0,0.0
6.205,0.0,0.0,0.0,9.206672339392664,0.0,0.0,0.5126183805807375,0.0,0.0,0.0,0.0,0.0
6.21,0.0,0.0,0.0,9.810805802408245,0.0,0.0,0.5061346723605316,0.0,0.0,0.0,0.0,0.0
6.215,0.0,0.0,0.0,9.589855017635223,0.0,0.0,0.49833450579417593,0.0,0.0,0.0,0.0,0.0
6.22,0.0,0.0,0.0,9.730252807855447,0.0,0.0,0.5126195850216786,0.0,0.0,0.0,0.0,0.0
6.2250000000000005,0.0,0.0,0.0,9.860491965140676,0.0,0.0,0.4986279318359332,0.0,0.0,0.0,0.0,0.0
6.23,0.0,0.0,0.0,10.05522428717973,0.0,0.0,0.49741623155406306,0.0,0.0,0.0,0.0,0.0
6.235,0.0,0.0,0.0,9.904279223233438,0.0,0.0,0.5057707761177722,0.0,0.0,0.0,0.0,0.0
6.24,0.0,0.0,0.0,10.039476995118811,0.0,0.0,0.5057445719880935,0.0,0.0,0.0,0.0,0.0
6.245,0.0,0.0,0.0,10.041774816961107,0.0,0.0,0.5000446221022763,0.0,0.0,0.0,0.0,0.0
6.25,0.0,0.0,0.0,9.95849019454342,0.0,0.0,0.4997410661293882,0.0,0.0,0.0,0.0,0.0
6.255,0.0,0.0,0.0,9.836989013268886,0.0,0.0,0.4982547491361611,0.0,0.0,0.0,0.0,0.0
6.26,0.0,0.0,0.0,10.23691604406732,0.0,0.0,0.49342068495539554,0.0,0.0,0.0,0.0,0.0
6.265000000000001,0.0,0.0,0.0,10.331833336923236,0.0,0.0,0.4987053839626045,0.0,0.0,0.0,0.0,0.0
6.2700000000000005,0.0,0.0,0.0,10.33043921742079,0.0,0.0,0.504898904419745,0.0,0.0,0.0,0.0,0.0
6.275,0.0,0.0,0.0,9.725591004788003,0.0,0.0,0.4844891485295854,0.0,0.0,0.0,0.0,0.0
6.28,0.0,0.0,0.0,9.763433519923257,0.0,0.0,0.513764582702744,0.0,0.0,0.0,0.0,0.0
6.285,0.0,0.0,0.0,10.199783068119855,0.0,0.0,0.4997533321946566,0.0,0.0,0.0,0.0,0.0
6.29,0.0,0.0,0.0,10.063693898827951,0.0,0.0,0.49967790723627425,0.0,0.0,0.0,0.0,0.0
6.295,0.0,0.0,0.0,9.737929283643874,0.0,0.0,0.49648324073845057,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,9.78015236065917,0.0,0.0,0.5030564478548685,0.0,0.0,0.0,0.0,0.0
6.305,0.0,0.0,0.0,9.92959910725142,0.0,0.0,0.5117169705666053,0.0,0.0,0.0,0.0,0.0
6.3100000000000005,0.0,0.0,0.0,9.95972878616215,0.0,0.0,0.5122825161062193,0.0,0.0,0.0,0.0,0.0
6.315,0.0,0.0,0.0,9.912972789180635,0.0,0.0,0.5104657511750724,0.0,0.0,0.0,0.0,0.0
6.32,0.0,0.0,0.0,9.891838040705577,0.0,0.0,0.5076808036969372,0.0,0.0,0.0,0.0,0.0
6.325,0.0,0.0,0.0,10.06185457134217,0.0,0.0,0.5071483735874011,0.0,0.0,0.0,0.0,0.0
6.33,0.0,0.0,0.0,10.222053597718935,0.0,0.0,0.49407825616262696,0.0,0.0,0.0,0.0,0.0
6.335,0.0,0.0,0.0,9.793633245284683,0.0,0.0,0.5189317938022677,0.0,0.0,0.0,0.0,0.0
6.34,0.0,0.0,0.0,10.438978300760562,0.0,0.0,0.5101503164505092,0.0,0.0,0.0,0.0,0.0
6.345,0.0,0.0,0.0,10.148369313955332,0.0,0.0,0.4963931396842691,0.0,0.0,0.0,0.0,0.0
6.3500000000000005,0.0,0.0,0.0,10.108635829374231,0.0,0.0,0.483028490824588,0.0,0.0,0.0,0.0,0.0
6.355,0.0,0.0,0.0,10.316837134771065,0.0,0.0,0.4877808601643511,0.0,0.0,0.0,0.0,0.0
6.36,0.0,0.0,0.0,10.368041053911616,0.0,0.0,0.49410478283931586,0.0,0.0,0.0,0.0,0.0
6.365,0.0,0.0,0.0,10.288375354059253,0.0,0.0,0.4770506815333007,0.0,0.0,0.0,0.0,0.0
6.37,0.0,0.0,0.0,10.287803457433766,0.0,0.0,0.5213670798582556,0.0,0.0,0.0,0.0,0.0
6.375,0.0,0.0,0.0,10.09535746836614,0.0,0.0,0.4989143084139143,0.0,0.0,0.0,0.0,0.0
6.38,0.0,0.0,0.0,10.50902300045849,0.0,0.0,0.49723545089218,0.0,0.0,0.0,0.0,0.0
6.385,0.0,0.0,0.0,10.21329950091047,0.0,0.0,0.5064015650551166,0.0,0.0,0.0,0.0,0.0
6.390000000000001,0.0,0.0,0.0,10.219850997164432,0.0,0.0,0.5101054576874993,0.0,0.0,0.0,0.0,0.0
6.3950000000000005,0.0,0.0,0.0,10.437423066603703,0.0,0.0,0.5134187992760316,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,10.332683482143253,0.0,0.0,0.49708535498006795,0.0,0.0,0.0,0.0,0.0
6.405,0.0,0.0,0.0,9.31926363001814,0.0,0.0,0.5015543788614354,0.0,0.0,0.0,0.0,0.0
6.41,0.0,0.0,0.0,10.186464776042834,0.0,0.0,0.5154394759042993,0.0,0.0,0.0,0.0,0.0
6.415,0.0,0.0,0.0,10.45188767834763,0.0,0.0,0.4984239099919495,0.0,0.0,0.0,0.0,0.0
6.42,0.0,0.0,0.0,10.71422873814367,0.0,0.0,0.5276569227057949,0.0,0.0,0.0,0.0,0.0
6.425,0.0,0.0,0.0,10.640310816318447,0.0,0.0,0.4992404960043873,0.0,0.0,0.0,0.0,0.0
6.43,0.0,0.0,0.0,10.23324879067695,0.0,0.0,0.48137884727097763,0.0,0.0,0.0,0.0,0.0
6.4350000000000005,0.0,0.0,0.0,10.899673154833899,0.0,0.0,0.49898636751459574,0.0,0.0,0.0,0.0,0.0
6.44,0.0,0.0,0.0,10.67668831896838,0.0,0.0,0.5031793136032838,0.0,0.0,0.0,0.0,0.0
6.445,0.0,0.0,0.0,10.567077222593257,0.0,0.0,0.5042231285463353,0.0,0.0,0.0,0.0,0.0
6.45,0.0,0.0,0.0,9.872369981600897,0.0,0.0,0.4917236188129311,0.0,0.0,0.0,0.0,0.0
6.455,0.0,0.0,0.0,10.45243101608037,0.0,0.0,0.5007321137599782,0.0,0.0,0.0,0.0,0.0
6.46,0.0,0.0,0.0,10.022702340731476,0.0,0.0,0.4935701841305481,0.0,0.0,0.0,0.0,0.0
6.465,0.0,0.0,0.0,10.479243173498704,0.0,0.0,0.49502630719169444,0.0,0.0,0.0,0.0,0.0
6.47,0.0,0.0,0.0,10.081785497544697,0.0,0.0,0.4942550050961518,0.0,0.0,0.0,0.0,0.0
6.4750000000000005,0.0,0.0,0.0,10.449128941281966,0.0,0.0,0.5090371023210014,0.0,0.0,0.0,0.0,0.0
6.48,0.0,0.0,0.0,10.580384865582321,0.0,0.0,0.4853659320100605,0.0,0.0,0.0,0.0,0.0
6.485,0.0,0.0,0.0,10.561586480655375,0.0,0.0,0.5128136446949235,0.0,0.0,0.0,0.0,0.0
6.49,0.0,0.0,0.0,10.427522034904525,0.0,0.0,0.5105065154965475,0.0,0.0,0.0,0.0,0.0
6.495,0.0,0.0,0.0,10.69809867925318,0.0,0.0,0.4883474192193687,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,11.262760349701749,0.0,0.0,0.4856231115533348,0.0,0.0,0.0,0.0,0.0
6.505,0.0,0.0,0.0,10.469201458874958,0.0,0.0,0.4760628934890094,0.0,0.0,0.0,0.0,0.0
6.51,0.0,0.0,0.0,10.327542118332603,0.0,0.0,0.5140958307918996,0.0,0.0,0.0,0.0,0.0
6.515000000000001,0.0,0.0,0.0,10.805288050409368,0.0,0.0,0.49313471217457416,0.0,0.0,0.0,0.0,0.0
6.5200000000000005,0.0,0.0,0.0,10.615521237816143,0.0,0.0,0.5148152745636645,0.0,0.0,0.0,0.0,0.0
6.525,0.0,0.0,0.0,10.529513298611581,0.0,0.0,0.5173076621845256,0.0,0.0,0.0,0.0,0.0
6.53,0.0,0.0,0.0,11.025343579152498,0.0,0.0,0.49937212744929516,0.0,0.0,0.0,0.0,0.0
6.535,0.0,0.0,0.0,10.22412407386451,0.0,0.0,0.5095973166693959,0.0,0.0,0.0,0.0,0.0
6.54,0.0,0.0,0.0,10.461065470522893,0.0,0.0,0.49970075545738335,0.0,0.0,0.0,0.0,0.0
6.545,0.0,0.0,0.0,10.7990819799342,0.0,0.0,0.49245484042640986,0.0,0.0,0.0,0.0,0.0
6.55,0.0,0.0,0.0,10.352598174845122,0.0,0.0,0.49107297178526055,0.0,0.0,0.0,0.0,0.0
6.555,0.0,0.0,0.0,10.743981594942188,0.0,0.0,0.5151325869302236,0.0,0.0,0.0,0.0,0.0
6.5600000000000005,0.0,0.0,0.0,10.930221855975853,0.0,0.0,0.4870256968868792,0.0,0.0,0.0,0.0,0.0
6.565,0.0,0.0,0.0,10.652985729913167,0.0,0.0,0.5049091917936385,0.0,0.0,0.0,0.0,0.0
6.57,0.0,0.0,0.0,10.975434227924618,0.0,0.0,0.49234045037201196,0.0,0.0,0.0,0.0,0.0
6.575,0.0,0.0,0.0,10.974115165608305,0.0,0.0,0.488894601598336,0.0,0.0,0.0,0.0,0.0
6.58,0.0,0.0,0.0,10.899629526614525,0.0,0.0,0.4986056745531562,0.0,0.0,0.0,0.0,0.0
6.585,0.0,0.0,0.0,11.151327415693398,0.0,0.0,0.4947395312645127,0.0,0.0,0.0,0.0,0.0
6.59,0.0,0.0,0.0,10.553759041640795,0.0,0.0,0.4961773527322053,0.0,0.0,0.0,0.0,0.0
6.595,0.0,0.0,0.0,10.550928312353083,0.0,0.0,0.5000949173561209,0.0,0.0,0.0,0.0,0.0
6.6000000000000005,0.0,0.0,0.0,10.857301424965373,0.0,0.0,0.4959111048882651,0.0,0.0,0.0,0.0,0.0
6.605,0.0,0.0,0.0,11.112417931272674,0.0,0.0,0.5157510444186771,0.0,0.0,0.0,0.0,0.0
6.61,0.0,0.0,0.0,10.838299853783488,0.0,0.0,0.4997462767903974,0.0,0.0,0.0,0.0,0.0
6.615,0.0,0.0,0.0,11.083157327928166,0.0,0.0,0.5149760354113831,0.0,0.0,0.0,0.0,0.0
6.62,0.0,0.0,0.0,10.856545251365052,0.0,0.0,0.48914257466741573,0.0,0.0,0.0,0.0,0.0
6.625,0.0,0.0,0.0,10.626477639756919,0.0,0.0,0.5007911979559282,0.0,0.0,0.0,0.0,0.0
6.63,0.0,0.0,0.0,10.75638513922668,0.0,0.0,0.4964688627162677,0.0,0.0,0.0,0.0,0.0
6.635,0.0,0.0,0.0,11.181359619868967,0.0,0.0,0.4986618839447895,0.0,0.0,0.0,0.0,0.0
6.640000000000001,0.0,0.0,0.0,10.907530784157869,0.0,0.0,0.5066246259704505,0.0,0.0,0.0,0.0,0.0
6.6450000000000005,0.0,0.0,0.0,10.89472712796442,0.0,0.0,0.4904033340357608,0.0,0.0,0.0,0.0,0.0
6.65,0.0,0.0,0.0,10.913914366158934,0.0,0.0,0.5131548289016481,0.0,0.0,0.0,0.0,0.0
6.655,0.0,0.0,0.0,10.89590421064402,0.0,0.0,0.49545203964749873,0.0,0.0,0.0,0.0,0.0
6.66,0.0,0.0,0.0,11.091468887495164,0.0,0.0,0.5090563330047154,0.0,0.0,0.0,0.0,0.0
6.665,0.0,0.0,0.0,11.32434219184141,0.0,0.0,0.49751361546341816,0.0,0.0,0.0,0.0,0.0
6.67,0.0,0.0,0.0,11.025484324460027,0.0,0.0,0.5123771700929884,0.0,0.0,0.0,0.0,0.0
6.675,0.0,0.0,0.0,11.376997732419895,0.0,0.0,0.4962888972886975,0.0,0.0,0.0,0.0,0.0
6.68,0.0,0.0,0.0,11.026825661390138,0.0,0.0,0.5029264146499175,0.0,0.0,0.0,0.0,0.0
6.6850000000000005,0.0,0.0,0.0,10.265362356220685,0.0,0.0,0.5221975204177808,0.0,0.0,0.0,0.0,0.0
6.69,0.0,0.0,0.0,11.474165767932664,0.0,0.0,0.5056995192885417,0.0,0.0,0.0,0.0,0.0
6.695,0.0,0.0,0.0,11.245053575632724,0.0,0.0,0.4876863504373861,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,11.34258206173632,0.0,0.0,0.49430547925776,0.0,0.0,0.0,0.0,0.0
6.705,0.0,0.0,0.0,11.18963656301045,0.0,0.0,0.4986009529720923,0.0,0.0,0.0,0.0,0.0
6.71,0.0,0.0,0.0,11.028613066663835,0.0,0.0,0.5059103427200811,0.0,0.0,0.0,0.0,0.0
6.715,0.0,0.0,0.0,11.220786811421036,0.0,0.0,0.5096397203953444,0.0,0.0,0.0,0.0,0.0
6.72,0.0,0.0,0.0,11.400704034963525,0.0,0.0,0.496024034609595,0.0,0.0,0.0,0.0,0.0
6.7250000000000005,0.0,0.0,0.0,12.125343195636344,0.0,0.0,0.5100088191834499,0.0,0.0,0.0,0.0,0.0
6.73,0.0,0.0,0.0,11.261347150152218,0.0,0.0,0.5040888080934601,0.0,0.0,0.0,0.0,0.0
6.735,0.0,0.0,0.0,11.331328818567988,0.0,0.0,0.4943250819804935,0.0,0.0,0.0,0.0,0.0
6.74,0.0,0.0,0.0,11.212492907016184,0.0,0.0,0.4887430634342212,0.0,0.0,0.0,0.0,0.0
6.745,0.0,0.0,0.0,11.581382981847415,0.0,0.0,0.49399950974290063,0.0,0.0,0.0,0.0,0.0
6.75,0.0,0.0,0.0,11.907243200229763,0.0,0.0,0.5110777674766878,0.0,0.0,0.0,0.0,0.0
6.755,0.0,0.0,0.0,11.94220623599539,0.0,0.0,0.4874508007966965,0.0,0.0,0.0,0.0,0.0
6.76,0.0,0.0,0.0,11.317720870639022,0.0,0.0,0.5026243687088625,0.0,0.0,0.0,0.0,0.0
6.765000000000001,0.0,0.0,0.0,11.55258624341211,0.0,0.0,0.5024159758135313,0.0,0.0,0.0,0.0,0.0
6.7700000000000005,0.0,0.0,0.0,11.51693878854186,0.0,0.0,0.49470574272844026,0.0,0.0,0.0,0.0,0.0
6.775,0.0,0.0,0.0,11.577085573168885,0.0,0.0,0.5022285296667084,0.0,0.0,0.0,0.0,0.0
6.78,0.0,0.0,0.0,11.453456734647373,0.0,0.0,0.4906779485193527,0.0,0.0,0.0,0.0,0.0
6.785,0.0,0.0,0.0,11.781622278372046,0.0,0.0,0.49493620316006426,0.0,0.0,0.0,0.0,0.0
6.79,0.0,0.0,0.0,11.751172597934541,0.0,0.0,0.51582692847011,0.0,0.0,0.0,0.0,0.0
6.795,0.0,0.0,0.0,11.66959762042188,0.0,0.0,0.4933930514012646,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,11.608888651470716,0.0,0.0,0.4944869811339106,0.0,0.0,0.0,0.0,0.0
6.805,0.0,0.0,0.0,11.373339650758828,0.0,0.0,0.4976789608412295,0.0,0.0,0.0,0.0,0.0
6.8100000000000005,0.0,0.0,0.0,11.31119208356604,0.0,0.0,0.49769943560483754,0.0,0.0,0.0,0.0,0.0
6.815,0.0,0.0,0.0,11.653709717356259,0.0,0.0,0.5043044624535651,0.0,0.0,0.0,0.0,0.0
6.82,0.0,0.0,0.0,11.888055080574187,0.0,0.0,0.5027145533171014,0.0,0.0,0.0,0.0,0.0
6.825,0.0,0.0,0.0,11.60229144538873,0.0,0.0,0.501746010138769,0.0,0.0,0.0,0.0,0.0
6.83,0.0,0.0,0.0,11.832447922001109,0.0,0.0,0.4963869486857684,0.0,0.0,0.0,0.0,0.0
6.835,0.0,0.0,0.0,11.12195803710243,0.0,0.0,0.5074024760210613,0.0,0.0,0.0,0.0,0.0
6.84,0.0,0.0,0.0,11.187200942738722,0.0,0.0,0.5002022138435855,0.0,0.0,0.0,0.0,0.0
6.845,0.0,0.0,0.0,11.630823073525882,0.0,0.0,0.49351173572274315,0.0,0.0,0.0,0.0,0.0
6.8500000000000005,0.0,0.0,0.0,11.536733379302994,0.0,0.0,0.4980022651517348,0.0,0.0,0.0,0.0,0.0
6.855,0.0,0.0,0.0,11.557796796375564,0.0,0.0,0.5046747861846014,0.0,0.0,0.0,0.0,0.0
6.86,0.0,0.0,0.0,11.851721836131027,0.0,0.0,0.49175976658035886,0.0,0.0,0.0,0.0,0.0
6.865,0.0,0.0,0.0,11.82668843835041,0.0,0.0,0.4870383843767997,0.0,0.0,0.0,0.0,0.0
6.87,0.0,0.0,0.0,12.18142633534858,0.0,0.0,0.5033433719440031,0.0,0.0,0.0,0.0,0.0
6.875,0.0,0.0,0.0,11.63018071898882,0.0,0.0,0.517972813867831,0.0,0.0,0.0,0.0,0.0
6.88,0.0,0.0,0.0,11.633506663563757,0.0,0.0,0.48672875254740133,0.0,0.0,0.0,0.0,0.0
6.885,0.0,0.0,0.0,11.27279716225423,0.0,0.0,0.49725400065370035,0.0,0.0,0.0,0.0,0.0
6.890000000000001,0.0,0.0,0.0,12.712327112114078,0.0,0.0,0.4879419777912103,0.0,0.0,0.0,0.0,0.0
6.8950000000000005,0.0,0.0,0.0,12.237363971615828,0.0,0.0,0.4846097257257354,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,12.265632168440364,0.0,0.0,0.4966156665640927,0.0,0.0,0.0,0.0,0.0
6.905,0.0,0.0,0.0,12.231563504202786,0.0,0.0,0.5068238354755099,0.0,0.0,0.0,0.0,0.0
6.91,0.0,0.0,0.0,11.832349910614749,0.0,0.0,0.4784839817238624,0.0,0.0,0.0,0.0,0.0
6.915,0.0,0.0,0.0,11.714742849168491,0.0,0.0,0.511290158237527,0.0,0.0,0.0,0.0,0.0
6.92,0.0,0.0,0.0,11.595791191866688,0.0,0.0,0.4984932557091823,0.0,0.0,0.0,0.0,0.0
6.925,0.0,0.0,0.0,11.655167983014644,0.0,0.0,0.5057165307604101,0.0,0.0,0.0,0.0,0.0
6.93,0.0,0.0,0.0,11.903032284525885,0.0,0.0,0.49990677299705943,0.0,0.0,0.0,0.0,0.0
6.9350000000000005,0.0,0.0,0.0,11.74626769665854,0.0,0.0,0.49713622780981254,0.0,0.0,0.0,0.0,0.0
